PROJECT;FILE;LOC;COM;BLK;NOF;NOC;APF;AMC;NER;NEH;CYC;MAD;BUILD_FAIL
keras;./keras\keras\src\models\model.py;924;31;156;27;1;2.44;23.0;16;5;82;13;0
keras;./keras\keras\src\models\model_test.py;1195;36;126;76;10;1.25;5.8;1;0;43;14;0
keras;./keras\keras\src\models\sequential.py;345;33;38;21;1;1.86;21.0;12;3;63;14;0
keras;./keras\keras\src\models\sequential_test.py;319;28;68;25;6;1.24;4.17;1;0;11;13;0
keras;./keras\keras\src\models\variable_mapping.py;53;2;8;2;0;3.0;0.0;1;0;13;11;0
keras;./keras\keras\src\models\variable_mapping_test.py;27;0;6;1;1;1.0;1.0;0;0;1;8;0
keras;./keras\keras\src\models\__init__.py;3;0;0;0;0;0.0;0.0;0;0;1;2;0
keras;./keras\keras\src\ops\core.py;1002;15;253;78;17;2.54;2.88;4;1;54;12;0
keras;./keras\keras\src\ops\core_test.py;1376;80;273;135;7;1.29;11.43;0;0;30;12;0
keras;./keras\keras\src\ops\einops.py;138;8;51;9;1;2.22;2.0;0;0;12;10;0
keras;./keras\keras\src\ops\einops_test.py;43;0;8;7;1;1.0;7.0;0;0;1;10;0
keras;./keras\keras\src\ops\function.py;391;59;67;15;1;2.27;11.0;9;1;62;14;0
keras;./keras\keras\src\ops\function_test.py;142;12;26;9;1;1.0;9.0;0;0;8;11;0
keras;./keras\keras\src\ops\image.py;1693;8;202;61;14;4.23;3.0;40;0;121;11;0
keras;./keras\keras\src\ops\image_test.py;2435;183;308;110;6;1.77;16.83;1;0;131;14;0
keras;./keras\keras\src\ops\linalg.py;670;3;157;64;14;2.09;2.57;17;3;56;11;0
keras;./keras\keras\src\ops\linalg_test.py;604;19;123;52;4;1.21;11.75;0;0;74;12;0
keras;./keras\keras\src\ops\math.py;923;14;212;66;20;2.39;2.3;24;0;75;12;0
keras;./keras\keras\src\ops\math_test.py;1354;64;204;107;16;1.5;6.31;1;0;61;13;0
keras;./keras\keras\src\ops\nn.py;2689;14;626;195;50;2.89;2.74;17;0;134;13;0
keras;./keras\keras\src\ops\nn_test.py;3125;101;375;197;7;1.38;27.0;0;1;203;15;0
keras;./keras\keras\src\ops\node.py;117;8;26;6;2;1.67;2.5;1;0;13;10;0
keras;./keras\keras\src\ops\node_test.py;50;3;16;3;2;1.0;1.5;0;0;2;9;0
keras;./keras\keras\src\ops\numpy.py;6393;30;1628;623;180;2.33;2.41;66;1;604;14;1
keras;./keras\keras\src\ops\numpy_test.py;7999;144;1641;766;14;1.39;53.64;2;0;290;15;1
keras;./keras\keras\src\ops\operation.py;352;36;50;18;1;1.5;18.0;9;6;51;13;0
keras;./keras\keras\src\ops\operation_test.py;271;26;62;36;10;1.78;3.6;0;0;5;9;0
keras;./keras\keras\src\ops\operation_utils.py;368;9;57;10;0;3.0;0.0;13;0;79;12;0
keras;./keras\keras\src\ops\operation_utils_test.py;187;0;23;21;1;1.0;21.0;0;0;1;9;0
keras;./keras\keras\src\ops\ops_test.py;241;55;37;3;1;1.67;2.0;0;1;25;13;0
keras;./keras\keras\src\ops\symbolic_arguments.py;37;3;9;4;1;1.5;3.0;0;0;9;11;0
keras;./keras\keras\src\ops\symbolic_arguments_test.py;101;9;20;7;1;1.0;7.0;0;0;1;9;0
keras;./keras\keras\src\ops\__init__.py;15;8;1;0;0;0.0;0.0;0;0;1;2;0
keras;./keras\keras\src\optimizers\adadelta.py;117;0;18;5;1;4.4;4.0;0;0;2;10;0
keras;./keras\keras\src\optimizers\adadelta_test.py;61;0;14;6;1;1.0;6.0;0;0;2;9;0
keras;./keras\keras\src\optimizers\adafactor.py;209;7;24;5;1;5.2;5.0;0;0;10;12;0
keras;./keras\keras\src\optimizers\adafactor_test.py;85;3;17;7;1;1.0;7.0;0;0;2;9;0
keras;./keras\keras\src\optimizers\adagrad.py;93;0;15;4;1;5.25;4.0;0;0;2;10;0
keras;./keras\keras\src\optimizers\adagrad_test.py;70;3;16;6;1;1.0;6.0;0;0;2;9;0
keras;./keras\keras\src\optimizers\adam.py;137;0;17;4;1;5.75;4.0;0;0;4;10;0
keras;./keras\keras\src\optimizers\adamax.py;125;0;21;4;1;5.5;4.0;0;0;2;10;0
keras;./keras\keras\src\optimizers\adamax_test.py;69;3;16;6;1;1.0;6.0;0;0;2;9;0
keras;./keras\keras\src\optimizers\adamw.py;89;0;11;1;1;16.0;1.0;1;0;2;8;0
keras;./keras\keras\src\optimizers\adamw_test.py;78;3;17;7;1;1.0;7.0;0;0;3;9;0
keras;./keras\keras\src\optimizers\adam_test.py;88;2;16;8;1;1.0;8.0;0;0;2;10;0
keras;./keras\keras\src\optimizers\base_optimizer.py;1067;63;138;49;1;2.57;46.0;21;1;140;13;0
keras;./keras\keras\src\optimizers\ftrl.py;214;1;25;4;1;6.25;4.0;5;0;7;12;0
keras;./keras\keras\src\optimizers\ftrl_test.py;97;3;17;10;1;1.0;10.0;0;0;7;9;0
keras;./keras\keras\src\optimizers\lamb.py;127;1;21;4;1;5.5;4.0;0;0;2;10;0
keras;./keras\keras\src\optimizers\lamb_test.py;62;0;14;6;1;1.0;6.0;0;0;2;9;0
keras;./keras\keras\src\optimizers\lion.py;120;0;16;4;1;5.25;4.0;1;0;5;11;0
keras;./keras\keras\src\optimizers\lion_test.py;89;1;16;8;1;1.0;8.0;0;0;5;10;0
keras;./keras\keras\src\optimizers\loss_scale_optimizer.py;302;21;43;25;1;1.96;19.0;5;0;30;12;0
keras;./keras\keras\src\optimizers\loss_scale_optimizer_test.py;252;5;30;15;1;1.67;15.0;0;0;23;10;0
keras;./keras\keras\src\optimizers\muon.py;290;10;33;11;1;5.0;11.0;0;0;23;11;0
keras;./keras\keras\src\optimizers\muon_test.py;107;0;15;12;1;1.0;12.0;0;0;1;9;0
keras;./keras\keras\src\optimizers\nadam.py;141;0;22;5;1;5.2;5.0;0;0;3;13;0
keras;./keras\keras\src\optimizers\nadam_test.py;78;3;17;7;1;1.0;7.0;0;0;2;9;0
keras;./keras\keras\src\optimizers\optimizer.py;21;0;6;0;2;0.0;0.0;0;0;4;8;0
keras;./keras\keras\src\optimizers\optimizer_sparse_test.py;280;18;30;7;2;2.71;2.5;0;0;16;13;0
keras;./keras\keras\src\optimizers\optimizer_test.py;377;17;48;21;1;1.1;21.0;0;0;11;11;0
keras;./keras\keras\src\optimizers\rmsprop.py;147;0;25;4;1;5.75;4.0;0;0;8;10;0
keras;./keras\keras\src\optimizers\rmsprop_test.py;63;0;14;6;1;1.0;6.0;0;0;2;9;0
keras;./keras\keras\src\optimizers\sgd.py;120;0;18;4;1;5.25;4.0;1;0;10;11;0
keras;./keras\keras\src\optimizers\sgd_test.py;83;3;17;7;1;1.0;7.0;0;0;4;9;0
keras;./keras\keras\src\optimizers\__init__.py;105;4;17;4;1;1.25;1.0;2;0;6;8;0
keras;./keras\keras\src\optimizers\schedules\learning_rate_schedule.py;812;12;165;26;7;2.88;3.29;8;0;23;15;0
keras;./keras\keras\src\optimizers\schedules\learning_rate_schedule_test.py;405;5;59;38;8;1.32;4.75;0;0;15;10;0
keras;./keras\keras\src\optimizers\schedules\__init__.py;16;0;0;0;0;0.0;0.0;0;0;1;2;0
keras;./keras\keras\src\quantizers\gptq.py;433;76;57;6;1;1.83;4.0;5;0;32;13;0
keras;./keras\keras\src\quantizers\gptq_config.py;196;2;23;5;1;1.6;5.0;5;0;10;9;0
keras;./keras\keras\src\quantizers\gptq_config_test.py;52;0;8;7;1;1.0;7.0;0;0;11;8;0
keras;./keras\keras\src\quantizers\gptq_core.py;380;22;68;9;0;2.22;0.0;11;0;56;13;0
keras;./keras\keras\src\quantizers\gptq_core_test.py;273;15;49;23;6;1.74;3.33;0;0;12;11;0
keras;./keras\keras\src\quantizers\gptq_test.py;606;37;129;35;3;1.49;7.33;0;0;18;11;0
keras;./keras\keras\src\quantizers\quantization_config.py;188;5;44;16;4;1.69;3.5;11;0;28;13;0
keras;./keras\keras\src\quantizers\quantization_config_test.py;134;18;29;11;2;1.0;5.5;0;0;11;9;0
keras;./keras\keras\src\quantizers\quantizers.py;819;65;177;30;4;3.07;3.5;9;0;50;11;0
keras;./keras\keras\src\quantizers\quantizers_test.py;851;66;90;28;3;2.25;8.0;0;0;19;13;0
keras;./keras\keras\src\quantizers\utils.py;19;0;4;1;0;2.0;0.0;0;0;5;9;0
keras;./keras\keras\src\quantizers\utils_test.py;17;0;3;1;1;4.0;1.0;0;0;1;9;0
keras;./keras\keras\src\quantizers\__init__.py;59;0;9;3;0;1.33;0.0;1;0;6;8;0
keras;./keras\keras\src\random\random.py;306;0;39;10;0;4.5;0.0;3;0;8;8;0
keras;./keras\keras\src\random\random_test.py;431;26;64;35;4;2.29;8.0;0;0;14;13;0
keras;./keras\keras\src\random\seed_generator.py;134;3;29;8;1;1.12;4.0;4;0;13;11;0
keras;./keras\keras\src\random\seed_generator_test.py;77;0;18;13;1;0.92;12.0;0;0;5;10;0
keras;./keras\keras\src\random\__init__.py;9;0;0;0;0;0.0;0.0;0;0;1;2;0
keras;./keras\keras\src\regularizers\regularizers.py;270;3;82;16;5;1.81;3.0;4;0;16;10;0
keras;./keras\keras\src\regularizers\regularizers_test.py;132;0;35;15;2;1.0;7.5;0;0;9;14;0
keras;./keras\keras\src\regularizers\__init__.py;50;0;10;3;0;1.33;0.0;1;0;6;8;0
keras;./keras\keras\src\saving\file_editor.py;708;7;111;38;1;2.39;18.0;12;3;101;15;0
keras;./keras\keras\src\saving\file_editor_test.py;89;10;23;4;1;0.5;2.0;0;0;1;11;0
keras;./keras\keras\src\saving\keras_saveable.py;30;5;8;3;1;1.33;3.0;1;0;1;7;0
keras;./keras\keras\src\saving\object_registration.py;183;1;47;8;1;1.38;3.0;1;0;16;9;0
keras;./keras\keras\src\saving\object_registration_test.py;99;0;22;15;5;1.13;2.4;0;0;4;10;0
keras;./keras\keras\src\saving\saving_api.py;283;7;33;4;0;3.75;0.0;14;3;66;11;0
keras;./keras\keras\src\saving\saving_api_test.py;275;5;36;20;4;1.35;5.0;2;0;20;11;0
keras;./keras\keras\src\saving\saving_lib.py;1444;56;214;61;4;2.51;9.75;41;10;292;16;0
keras;./keras\keras\src\saving\saving_lib_test.py;1152;114;229;100;18;1.41;4.94;5;0;72;12;0
keras;./keras\keras\src\saving\serialization_lib.py;739;49;101;20;3;1.6;2.33;12;2;137;13;0
keras;./keras\keras\src\saving\serialization_lib_test.py;405;12;73;46;10;1.46;4.3;0;0;11;11;0
keras;./keras\keras\src\saving\__init__.py;9;0;0;0;0;0.0;0.0;0;0;1;2;0
keras;./keras\keras\src\testing\test_case.py;756;35;99;44;5;2.8;3.8;11;3;170;15;0
keras;./keras\keras\src\testing\test_utils.py;136;13;27;3;0;2.0;0.0;0;0;8;11;0
keras;./keras\keras\src\testing\test_utils_test.py;262;2;28;21;3;1.14;7.0;0;0;1;10;0
keras;./keras\keras\src\testing\__init__.py;6;0;0;0;0;0.0;0.0;0;0;1;2;0
keras;./keras\keras\src\trainers\compile_utils.py;759;29;81;36;4;2.53;7.25;22;8;187;16;0
keras;./keras\keras\src\trainers\compile_utils_test.py;582;36;40;21;2;1.14;10.0;0;0;7;11;0
keras;./keras\keras\src\trainers\epoch_iterator.py;153;3;21;10;1;1.8;10.0;1;1;28;12;0
keras;./keras\keras\src\trainers\epoch_iterator_test.py;197;1;36;25;5;1.6;4.8;0;0;15;12;0
keras;./keras\keras\src\trainers\trainer.py;1056;30;100;32;1;3.53;30.0;10;1;98;12;0
keras;./keras\keras\src\trainers\trainer_test.py;2599;53;339;170;39;1.85;3.95;3;3;130;18;0
keras;./keras\keras\src\trainers\data_adapters\array_data_adapter.py;314;25;64;26;3;1.62;5.33;5;1;36;14;0
keras;./keras\keras\src\trainers\data_adapters\array_data_adapter_test.py;279;2;23;5;1;2.4;5.0;0;0;38;18;0
keras;./keras\keras\src\trainers\data_adapters\array_slicing.py;405;29;115;43;11;1.98;3.18;3;1;57;17;0
keras;./keras\keras\src\trainers\data_adapters\data_adapter.py;88;0;24;11;1;1.0;11.0;8;0;1;5;0
keras;./keras\keras\src\trainers\data_adapters\data_adapter_utils.py;315;14;80;27;1;1.15;2.0;5;0;67;11;0
keras;./keras\keras\src\trainers\data_adapters\data_adapter_utils_test.py;98;4;9;4;1;1.75;4.0;0;0;1;9;0
keras;./keras\keras\src\trainers\data_adapters\generator_data_adapter.py;74;0;15;10;1;1.1;7.0;2;0;8;11;0
keras;./keras\keras\src\trainers\data_adapters\generator_data_adapter_test.py;203;1;26;11;1;1.09;5.0;0;0;33;11;0
keras;./keras\keras\src\trainers\data_adapters\grain_dataset_adapter.py;181;12;33;20;6;1.35;2.83;1;0;15;12;0
keras;./keras\keras\src\trainers\data_adapters\grain_dataset_adapter_test.py;190;2;29;16;4;1.81;4.0;1;0;24;14;0
keras;./keras\keras\src\trainers\data_adapters\py_dataset_adapter.py;584;34;124;46;4;1.54;10.25;13;8;72;13;0
keras;./keras\keras\src\trainers\data_adapters\py_dataset_adapter_test.py;410;17;42;20;6;2.1;3.33;1;0;51;12;0
keras;./keras\keras\src\trainers\data_adapters\tf_dataset_adapter.py;120;5;27;13;1;1.15;10.0;3;0;12;12;0
keras;./keras\keras\src\trainers\data_adapters\tf_dataset_adapter_test.py;308;7;49;18;1;1.06;16.0;0;0;29;12;0
keras;./keras\keras\src\trainers\data_adapters\torch_data_loader_adapter.py;76;2;17;10;1;1.1;10.0;1;0;10;13;0
keras;./keras\keras\src\trainers\data_adapters\torch_data_loader_adapter_test.py;167;0;20;7;3;1.43;2.33;0;0;26;11;0
keras;./keras\keras\src\trainers\data_adapters\__init__.py;192;35;13;5;0;2.6;0.0;6;0;41;14;0
keras;./keras\keras\src\tree\dmtree_impl.py;344;25;66;26;1;1.54;2.0;19;2;74;13;0
keras;./keras\keras\src\tree\optree_impl.py;150;10;40;19;0;1.32;0.0;6;1;26;11;0
keras;./keras\keras\src\tree\torchtree_impl.py;173;15;42;22;0;1.27;0.0;6;0;47;13;0
keras;./keras\keras\src\tree\tree_api.py;316;2;96;12;1;1.67;0.0;1;0;6;8;0
keras;./keras\keras\src\tree\tree_test.py;2131;138;201;34;2;1.85;14.5;0;0;117;11;0
keras;./keras\keras\src\tree\__init__.py;12;0;0;0;0;0.0;0.0;0;0;1;2;0
keras;./keras\keras\src\utils\argument_validation.py;82;0;10;3;0;4.0;0.0;6;2;20;11;0
keras;./keras\keras\src\utils\audio_dataset_utils.py;404;2;49;6;0;9.5;0.0;11;0;40;12;0
keras;./keras\keras\src\utils\audio_dataset_utils_test.py;388;23;45;17;1;1.35;16.0;0;1;32;11;0
keras;./keras\keras\src\utils\backend_utils.py;156;6;32;12;2;1.17;4.0;2;0;24;12;0
keras;./keras\keras\src\utils\backend_utils_test.py;45;0;8;2;1;1.5;2.0;0;0;8;12;0
keras;./keras\keras\src\utils\code_stats.py;42;0;7;1;0;4.0;0.0;0;0;21;12;0
keras;./keras\keras\src\utils\code_stats_test.py;120;10;22;20;1;1.1;20.0;0;0;5;11;0
keras;./keras\keras\src\utils\config.py;133;0;49;22;1;1.45;22.0;2;1;13;10;0
keras;./keras\keras\src\utils\dataset_utils.py;903;27;134;24;0;3.12;0.0;33;1;178;15;0
keras;./keras\keras\src\utils\dataset_utils_test.py;141;3;19;9;2;1.78;2.5;1;0;26;12;0
keras;./keras\keras\src\utils\dtype_utils.py;41;1;10;3;0;1.0;0.0;1;0;11;9;0
keras;./keras\keras\src\utils\dtype_utils_test.py;116;9;30;26;3;1.0;8.67;0;0;10;8;0
keras;./keras\keras\src\utils\file_utils.py;468;12;100;25;1;2.04;2.0;10;4;94;13;0
keras;./keras\keras\src\utils\file_utils_test.py;618;18;140;78;13;1.08;6.0;0;0;52;11;0
keras;./keras\keras\src\utils\grain_utils.py;23;0;10;3;0;0.67;0.0;2;0;7;11;0
keras;./keras\keras\src\utils\image_dataset_utils.py;621;8;60;6;0;11.83;0.0;17;2;74;10;0
keras;./keras\keras\src\utils\image_dataset_utils_test.py;607;13;48;18;1;2.11;17.0;0;0;45;11;0
keras;./keras\keras\src\utils\image_utils.py;408;20;61;5;0;4.4;0.0;10;2;58;12;0
keras;./keras\keras\src\utils\image_utils_test.py;28;3;8;1;1;5.0;1.0;0;0;2;9;0
keras;./keras\keras\src\utils\io_utils.py;117;7;25;7;0;0.71;0.0;1;1;9;11;0
keras;./keras\keras\src\utils\io_utils_test.py;55;1;14;12;1;1.58;12.0;0;0;4;8;0
keras;./keras\keras\src\utils\jax_layer.py;715;20;126;33;2;2.24;10.0;6;0;73;14;0
keras;./keras\keras\src\utils\jax_layer_test.py;624;15;98;67;7;2.27;4.86;0;1;31;12;0
keras;./keras\keras\src\utils\jax_utils.py;9;0;2;1;0;1.0;0.0;0;0;7;10;0
keras;./keras\keras\src\utils\model_visualization.py;462;53;58;9;0;3.0;0.0;10;7;68;13;0
keras;./keras\keras\src\utils\module_utils.py;69;0;10;6;2;1.67;3.0;3;3;11;9;0
keras;./keras\keras\src\utils\naming.py;56;3;17;6;0;0.83;0.0;0;0;5;10;0
keras;./keras\keras\src\utils\naming_test.py;95;5;24;18;4;0.94;4.25;0;0;1;8;0
keras;./keras\keras\src\utils\numerical_utils.py;186;13;38;4;0;3.75;0.0;0;1;36;11;0
keras;./keras\keras\src\utils\numerical_utils_test.py;133;6;18;5;1;1.6;5.0;0;0;1;12;0
keras;./keras\keras\src\utils\progbar.py;237;20;33;5;1;4.0;5.0;0;0;49;12;0
keras;./keras\keras\src\utils\progbar_test.py;23;0;4;1;1;2.0;1.0;1;0;4;9;0
keras;./keras\keras\src\utils\python_utils.py;156;4;44;13;0;1.54;0.0;0;2;35;10;0
keras;./keras\keras\src\utils\python_utils_test.py;78;3;23;19;1;1.0;11.0;0;1;3;9;0
keras;./keras\keras\src\utils\rng_utils.py;60;2;19;2;0;0.5;0.0;1;0;4;9;0
keras;./keras\keras\src\utils\rng_utils_test.py;44;6;11;3;1;0.67;2.0;0;0;1;11;0
keras;./keras\keras\src\utils\sequence_utils.py;118;4;21;1;0;6.0;0.0;6;1;21;12;0
keras;./keras\keras\src\utils\sequence_utils_test.py;111;11;18;4;1;1.0;4.0;0;0;2;8;0
keras;./keras\keras\src\utils\summary_utils.py;386;24;57;14;0;1.79;0.0;4;1;84;14;0
keras;./keras\keras\src\utils\summary_utils_test.py;103;11;23;13;3;1.62;3.0;0;1;4;10;0
keras;./keras\keras\src\utils\text_dataset_utils.py;380;2;36;6;0;7.0;0.0;8;0;40;10;0
keras;./keras\keras\src\utils\text_dataset_utils_test.py;368;8;35;11;1;2.27;11.0;0;0;42;12;0
keras;./keras\keras\src\utils\tf_utils.py;132;5;25;7;0;3.57;0.0;2;0;29;10;0
keras;./keras\keras\src\utils\timeseries_dataset_utils.py;231;6;30;2;0;7.0;0.0;9;0;24;13;0
keras;./keras\keras\src\utils\timeseries_dataset_utils_test.py;192;24;12;9;1;1.0;9.0;0;0;28;12;0
keras;./keras\keras\src\utils\torch_utils.py;160;4;34;10;1;1.8;9.0;2;0;13;10;0
keras;./keras\keras\src\utils\torch_utils_test.py;259;13;32;19;4;1.95;4.75;0;0;17;12;0
keras;./keras\keras\src\utils\traceback_utils.py;202;18;39;10;0;0.6;0.0;4;4;32;12;0
keras;./keras\keras\src\utils\tracking.py;289;27;66;48;5;1.9;9.0;2;1;62;11;0
keras;./keras\keras\src\utils\tracking_test.py;87;0;12;3;1;1.0;3.0;0;0;1;11;0
keras;./keras\keras\src\utils\__init__.py;26;0;0;0;0;0.0;0.0;0;0;1;2;0
keras;./keras\keras\src\visualization\draw_bounding_boxes.py;159;4;18;2;0;6.5;0.0;4;1;22;10;0
keras;./keras\keras\src\visualization\draw_segmentation_masks.py;96;2;13;2;0;4.5;0.0;2;0;10;9;0
keras;./keras\keras\src\visualization\plot_bounding_box_gallery.py;150;4;15;1;0;18.0;0.0;3;1;15;11;0
keras;./keras\keras\src\visualization\plot_image_gallery.py;171;3;29;2;0;8.5;0.0;4;1;41;12;0
keras;./keras\keras\src\visualization\plot_segmentation_mask_gallery.py;103;0;18;1;0;10.0;0.0;1;0;15;8;0
keras;./keras\keras\src\visualization\__init__.py;2;0;0;0;0;0.0;0.0;0;0;1;2;0
keras;./keras\keras\src\wrappers\fixes.py;66;1;17;5;0;1.4;0.0;3;3;11;9;0
keras;./keras\keras\src\wrappers\sklearn_test.py;141;2;23;6;0;1.83;0.0;1;1;12;11;0
keras;./keras\keras\src\wrappers\sklearn_wrapper.py;409;4;85;19;8;1.79;2.38;3;1;14;12;0
keras;./keras\keras\src\wrappers\utils.py;70;1;20;5;3;1.6;1.0;2;1;11;8;0
keras;./keras\keras\src\wrappers\__init__.py;4;0;1;0;0;0.0;0.0;0;0;1;3;0
keras;./keras\api_gen.py;168;13;19;5;0;1.0;0.0;0;0;27;12;0
keras;./keras\conftest.py;46;11;9;3;0;1.67;0.0;0;1;8;10;0
keras;./keras\pip_build.py;120;11;28;6;0;2.0;0.0;1;1;20;10;0
keras;./keras\benchmarks\layer_benchmark\activation_benchmark.py;145;0;28;6;0;2.67;0.0;1;0;5;10;0
keras;./keras\benchmarks\layer_benchmark\attention_benchmark.py;107;0;25;4;0;2.5;0.0;1;0;5;10;0
keras;./keras\benchmarks\layer_benchmark\base_benchmark.py;231;10;49;20;4;3.4;5.0;0;0;21;12;0
keras;./keras\benchmarks\layer_benchmark\conv_benchmark.py;287;0;53;11;0;2.82;0.0;1;0;5;10;0
keras;./keras\benchmarks\layer_benchmark\core_benchmark.py;113;0;25;4;0;2.5;0.0;1;0;5;10;0
keras;./keras\benchmarks\layer_benchmark\merge_benchmark.py;219;0;45;9;0;2.78;0.0;1;0;5;10;0
keras;./keras\benchmarks\layer_benchmark\normalization_benchmark.py;125;0;29;5;0;2.6;0.0;1;0;5;10;0
keras;./keras\benchmarks\layer_benchmark\pooling_benchmark.py;311;0;61;13;0;2.85;0.0;1;0;5;10;0
keras;./keras\benchmarks\layer_benchmark\regularization_benchmark.py;179;0;37;7;0;2.71;0.0;1;0;5;10;0
keras;./keras\benchmarks\layer_benchmark\reshaping_benchmark.py;279;0;57;12;0;2.83;0.0;1;0;5;10;0
keras;./keras\benchmarks\layer_benchmark\rnn_benchmark.py;238;0;45;9;0;2.78;0.0;1;0;5;10;0
keras;./keras\benchmarks\model_benchmark\benchmark_utils.py;18;1;6;3;1;3.0;3.0;0;0;3;10;0
keras;./keras\benchmarks\model_benchmark\bert_benchmark.py;130;8;31;4;0;0.5;0.0;1;0;3;12;0
keras;./keras\benchmarks\model_benchmark\image_classification_benchmark.py;130;5;33;4;0;0.75;0.0;0;0;2;14;0
keras;./keras\benchmarks\torch_ctl_benchmark\benchmark_utils.py;29;2;7;1;0;6.0;0.0;0;0;5;9;0
keras;./keras\benchmarks\torch_ctl_benchmark\conv_model_benchmark.py;82;2;16;4;1;0.75;2.0;0;0;2;9;0
keras;./keras\benchmarks\torch_ctl_benchmark\dense_model_benchmark.py;81;2;16;4;1;0.75;2.0;0;0;2;9;0
keras;./keras\examples\demo_custom_jax_workflow.py;91;8;30;9;2;2.22;2.5;0;0;5;10;0
keras;./keras\examples\demo_custom_layer_backend_agnostic.py;69;6;18;7;3;2.43;2.33;0;0;1;9;0
keras;./keras\examples\demo_custom_tf_workflow.py;60;3;24;8;2;1.88;2.5;0;0;4;12;0
keras;./keras\examples\demo_custom_torch_workflow.py;102;22;28;3;1;2.67;2.0;0;0;4;11;0
keras;./keras\examples\demo_functional.py;50;0;9;0;0;0.0;0.0;0;0;1;8;0
keras;./keras\examples\demo_jax_distributed.py;278;55;64;5;0;1.6;0.0;1;0;7;11;0
keras;./keras\examples\demo_mnist_convnet.py;45;5;11;0;0;0.0;0.0;0;0;1;7;0
keras;./keras\examples\demo_subclass.py;32;0;10;2;1;2.5;2.0;0;0;1;8;0
keras;./keras\examples\demo_torch_multi_gpu.py;167;28;46;9;1;1.78;2.0;0;0;5;11;0
keras;./keras\guides\custom_train_step_in_jax.py;294;25;63;7;3;3.29;2.33;0;0;5;11;0
keras;./keras\guides\custom_train_step_in_tensorflow.py;370;61;93;10;5;2.1;2.0;0;0;14;9;0
keras;./keras\guides\custom_train_step_in_torch.py;392;68;100;10;5;2.1;2.0;0;0;14;9;0
keras;./keras\guides\distributed_training_with_jax.py;220;23;53;5;0;1.6;0.0;0;0;5;8;0
keras;./keras\guides\distributed_training_with_tensorflow.py;214;19;62;4;0;0.25;0.0;0;0;5;11;0
keras;./keras\guides\distributed_training_with_torch.py;216;16;56;7;0;1.86;0.0;0;0;4;9;0
keras;./keras\guides\functional_api.py;675;29;206;12;4;1.58;2.75;0;0;3;10;0
keras;./keras\guides\making_new_layers_and_models_via_subclassing.py;512;18;167;34;15;2.15;2.27;0;0;2;12;0
keras;./keras\guides\sequential_model.py;291;24;80;0;0;0.0;0.0;0;0;1;8;0
keras;./keras\guides\training_with_built_in_methods.py;958;64;285;21;7;2.0;2.43;0;0;4;10;0
keras;./keras\guides\transfer_learning.py;433;31;124;1;0;1.0;0.0;0;0;5;10;0
keras;./keras\guides\understanding_masking_and_padding.py;290;19;90;12;5;2.17;2.4;0;0;3;9;0
keras;./keras\guides\writing_a_custom_training_loop_in_jax.py;419;24;109;9;1;2.67;1.0;0;0;12;10;0
keras;./keras\guides\writing_a_custom_training_loop_in_tensorflow.py;416;60;116;6;1;1.5;1.0;0;0;22;11;0
keras;./keras\guides\writing_a_custom_training_loop_in_torch.py;302;50;84;2;1;1.0;1.0;0;0;19;13;0
keras;./keras\guides\writing_your_own_callbacks.py;346;12;98;25;4;2.44;5.75;1;0;10;11;0
keras;./keras\integration_tests\basic_full_flow.py;44;0;10;4;2;1.75;2.0;0;0;1;10;0
keras;./keras\integration_tests\import_test.py;122;17;24;8;0;0.38;0.0;1;0;11;10;0
keras;./keras\integration_tests\jax_custom_fit_test.py;93;0;11;5;1;2.2;4.0;0;0;2;11;0
keras;./keras\integration_tests\model_visualization_test.py;738;241;64;21;4;1.38;4.0;1;0;15;12;0
keras;./keras\integration_tests\numerical_test.py;114;6;33;8;0;1.75;0.0;0;0;6;9;0
keras;./keras\integration_tests\tf_custom_fit_test.py;40;0;10;4;1;1.0;3.0;0;0;3;10;0
keras;./keras\integration_tests\tf_distribute_training_test.py;62;2;14;1;0;0.0;0.0;0;0;5;11;0
keras;./keras\integration_tests\torch_custom_fit_test.py;42;0;10;4;1;1.0;3.0;0;0;3;10;0
keras;./keras\integration_tests\torch_workflow_test.py;26;4;8;3;2;1.33;1.5;0;0;1;11;0
keras;./keras\integration_tests\dataset_tests\boston_housing_test.py;18;0;4;3;1;1.0;3.0;0;0;3;9;0
keras;./keras\integration_tests\dataset_tests\california_housing_test.py;27;3;5;4;1;1.0;4.0;0;0;2;9;0
keras;./keras\integration_tests\dataset_tests\cifar100_test.py;29;0;6;4;1;1.0;4.0;0;0;2;8;0
keras;./keras\integration_tests\dataset_tests\cifar10_test.py;28;0;10;8;1;1.0;8.0;0;0;1;7;0
